ID_unique,Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address
136777,271842,Apple Airpods Headphones,1,150,10/22/19 16:47,"41 7th St, Seattle, WA 98101"
136778,271843,Bose SoundSport Headphones,1,99.99,10/08/19 12:39,"673 Highland St, Seattle, WA 98101"
136779,271844,USB-C Charging Cable,1,11.95,10/30/19 10:27,"680 Jackson St, Portland, ME 04101"
136780,271845,34in Ultrawide Monitor,1,379.99,10/01/19 14:50,"826 7th St, Seattle, WA 98101"
136781,271846,Google Phone,1,600,10/31/19 19:56,"95 Center St, New York City, NY 10001"
136782,271847,Apple Airpods Headphones,1,150,10/04/19 10:56,"994 Chestnut St, Atlanta, GA 30301"
136783,271848,USB-C Charging Cable,1,11.95,10/19/19 16:10,"199 9th St, Los Angeles, CA 90001"
136784,271849,34in Ultrawide Monitor,1,379.99,10/23/19 00:21,"351 Main St, Seattle, WA 98101"
136785,271850,Apple Airpods Headphones,1,150,10/19/19 10:18,"193 6th St, San Francisco, CA 94016"
136786,271851,USB-C Charging Cable,1,11.95,10/03/19 23:48,"104 Washington St, Seattle, WA 98101"
136787,271852,27in 4K Gaming Monitor,1,389.99,10/02/19 15:51,"54 Jackson St, Seattle, WA 98101"
136788,271853,USB-C Charging Cable,1,11.95,10/07/19 19:54,"41 Park St, Atlanta, GA 30301"
136789,271854,AAA Batteries (4-pack),2,2.99,10/17/19 13:43,"944 West St, San Francisco, CA 94016"
136790,271855,Wired Headphones,1,11.99,10/01/19 15:14,"468 Elm St, San Francisco, CA 94016"
136791,271856,Lightning Charging Cable,1,14.95,10/22/19 16:14,"763 13th St, Seattle, WA 98101"
136792,271857,USB-C Charging Cable,1,11.95,10/08/19 22:25,"562 Cedar St, Los Angeles, CA 90001"
136793,271858,USB-C Charging Cable,1,11.95,10/30/19 11:13,"290 Madison St, New York City, NY 10001"
136794,271859,AA Batteries (4-pack),1,3.84,10/05/19 21:40,"417 Elm St, Dallas, TX 75001"
136795,271860,Lightning Charging Cable,1,14.95,10/18/19 19:18,"241 Dogwood St, Los Angeles, CA 90001"
136796,271861,USB-C Charging Cable,1,11.95,10/12/19 16:51,"99 Main St, Boston, MA 02215"
136797,271862,AAA Batteries (4-pack),1,2.99,10/17/19 21:01,"765 Lincoln St, Boston, MA 02215"
136798,271863,USB-C Charging Cable,1,11.95,10/31/19 22:00,"604 Jackson St, New York City, NY 10001"
136799,271864,AAA Batteries (4-pack),1,2.99,10/07/19 09:34,"596 Park St, New York City, NY 10001"
136800,271865,AA Batteries (4-pack),1,3.84,10/19/19 15:52,"981 Jackson St, Dallas, TX 75001"
136801,271866,27in FHD Monitor,1,149.99,10/11/19 18:00,"758 Jackson St, Los Angeles, CA 90001"
136802,271867,Lightning Charging Cable,1,14.95,10/13/19 12:15,"225 9th St, Los Angeles, CA 90001"
136803,271868,27in FHD Monitor,1,149.99,10/11/19 19:21,"561 Ridge St, Seattle, WA 98101"
136804,271869,AAA Batteries (4-pack),3,2.99,10/06/19 13:11,"487 Spruce St, San Francisco, CA 94016"
136805,271870,Google Phone,1,600,10/17/19 17:31,"890 6th St, Portland, OR 97035"
136806,271871,Wired Headphones,1,11.99,10/28/19 18:50,"77 Elm St, Seattle, WA 98101"
136807,271872,27in 4K Gaming Monitor,1,389.99,10/18/19 09:11,"93 River St, Austin, TX 73301"
136808,271873,Macbook Pro Laptop,1,1700,10/04/19 22:10,"873 Washington St, Los Angeles, CA 90001"
136809,271874,USB-C Charging Cable,1,11.95,10/03/19 21:44,"472 Sunset St, Atlanta, GA 30301"
136810,271875,Macbook Pro Laptop,1,1700,10/12/19 22:18,"695 Johnson St, Atlanta, GA 30301"
136811,271876,Bose SoundSport Headphones,1,99.99,10/05/19 21:05,"689 Madison St, Los Angeles, CA 90001"
136812,271877,Wired Headphones,1,11.99,10/01/19 16:44,"433 Washington St, Portland, OR 97035"
136813,271878,Lightning Charging Cable,1,14.95,10/11/19 19:35,"590 Spruce St, San Francisco, CA 94016"
136814,271879,Lightning Charging Cable,1,14.95,10/15/19 12:41,"417 8th St, Seattle, WA 98101"
136815,271880,Lightning Charging Cable,1,14.95,10/01/19 15:26,"395 10th St, San Francisco, CA 94016"
136816,271880,Lightning Charging Cable,2,14.95,10/01/19 15:26,"395 10th St, San Francisco, CA 94016"
136817,271881,Apple Airpods Headphones,1,150,10/21/19 17:39,"60 Forest St, Seattle, WA 98101"
136818,271882,ThinkPad Laptop,1,999.99,10/24/19 10:21,"683 Hickory St, Portland, OR 97035"
136819,271883,Google Phone,1,600,10/07/19 13:30,"902 11th St, Dallas, TX 75001"
136820,271883,USB-C Charging Cable,1,11.95,10/07/19 13:30,"902 11th St, Dallas, TX 75001"
136821,271884,USB-C Charging Cable,1,11.95,10/24/19 15:58,"149 Chestnut St, Los Angeles, CA 90001"
136822,271885,Lightning Charging Cable,1,14.95,10/21/19 16:11,"649 Jefferson St, Seattle, WA 98101"
136823,271886,Lightning Charging Cable,1,14.95,10/08/19 22:15,"44 North St, Portland, OR 97035"
136824,271887,Bose SoundSport Headphones,1,99.99,10/05/19 18:08,"488 5th St, Seattle, WA 98101"
136825,271888,AA Batteries (4-pack),2,3.84,10/21/19 17:05,"486 Hill St, San Francisco, CA 94016"
136826,271889,Apple Airpods Headphones,1,150,10/17/19 21:34,"357 Spruce St, Atlanta, GA 30301"
136827,271890,Wired Headphones,1,11.99,10/08/19 15:41,"14 Jackson St, Seattle, WA 98101"
136828,,,,,,
136829,271891,Bose SoundSport Headphones,1,99.99,10/06/19 12:53,"677 Hickory St, Los Angeles, CA 90001"
136830,271892,AAA Batteries (4-pack),1,2.99,10/17/19 08:10,"406 12th St, Los Angeles, CA 90001"
136831,271893,USB-C Charging Cable,1,11.95,10/16/19 21:21,"893 Park St, Los Angeles, CA 90001"
136832,271894,Lightning Charging Cable,1,14.95,10/02/19 19:20,"760 5th St, Portland, ME 04101"
136833,271895,Wired Headphones,1,11.99,10/17/19 01:12,"383 Forest St, San Francisco, CA 94016"
136834,271896,USB-C Charging Cable,1,11.95,10/12/19 10:39,"289 11th St, San Francisco, CA 94016"
136835,271897,Wired Headphones,1,11.99,10/25/19 21:44,"654 North St, San Francisco, CA 94016"
136836,271898,34in Ultrawide Monitor,1,379.99,10/15/19 02:23,"197 Adams St, San Francisco, CA 94016"
136837,271899,AAA Batteries (4-pack),1,2.99,10/12/19 19:05,"442 5th St, Seattle, WA 98101"
136838,271900,Bose SoundSport Headphones,1,99.99,10/12/19 18:29,"342 Pine St, Los Angeles, CA 90001"
136839,271901,34in Ultrawide Monitor,1,379.99,10/14/19 19:38,"239 Church St, Los Angeles, CA 90001"
136840,271902,20in Monitor,1,109.99,10/22/19 08:57,"293 13th St, San Francisco, CA 94016"
136841,271903,AA Batteries (4-pack),1,3.84,10/23/19 18:53,"918 North St, Portland, OR 97035"
136842,271904,Lightning Charging Cable,1,14.95,10/16/19 15:53,"919 Walnut St, Austin, TX 73301"
136843,271905,ThinkPad Laptop,1,999.99,10/30/19 10:16,"631 6th St, Atlanta, GA 30301"
136844,271906,iPhone,1,700,10/28/19 09:01,"515 2nd St, Atlanta, GA 30301"
136845,271907,USB-C Charging Cable,1,11.95,10/27/19 18:42,"395 Park St, San Francisco, CA 94016"
136846,271908,Lightning Charging Cable,1,14.95,10/14/19 21:55,"947 9th St, Seattle, WA 98101"
136847,271909,iPhone,1,700,10/27/19 09:25,"862 6th St, Boston, MA 02215"
136848,271910,Macbook Pro Laptop,1,1700,10/23/19 08:51,"761 Lake St, New York City, NY 10001"
136849,271911,27in FHD Monitor,1,149.99,10/08/19 10:50,"258 Hill St, San Francisco, CA 94016"
136850,271912,USB-C Charging Cable,1,11.95,10/29/19 23:16,"688 Spruce St, San Francisco, CA 94016"
136851,271913,USB-C Charging Cable,2,11.95,10/29/19 16:38,"384 10th St, San Francisco, CA 94016"
136852,271914,34in Ultrawide Monitor,1,379.99,10/04/19 13:44,"531 10th St, New York City, NY 10001"
136853,271915,Lightning Charging Cable,1,14.95,10/04/19 20:03,"199 10th St, San Francisco, CA 94016"
136854,271916,USB-C Charging Cable,1,11.95,10/16/19 19:55,"161 8th St, New York City, NY 10001"
136855,271917,20in Monitor,1,109.99,10/31/19 20:40,"985 River St, San Francisco, CA 94016"
136856,271918,USB-C Charging Cable,1,11.95,10/10/19 21:13,"866 Walnut St, San Francisco, CA 94016"
136857,271919,Wired Headphones,1,11.99,10/03/19 12:36,"356 Johnson St, San Francisco, CA 94016"
136858,271920,Bose SoundSport Headphones,1,99.99,10/07/19 22:15,"757 14th St, San Francisco, CA 94016"
136859,271921,AA Batteries (4-pack),1,3.84,10/29/19 09:57,"917 14th St, New York City, NY 10001"
136860,271922,Apple Airpods Headphones,1,150,10/29/19 12:54,"836 River St, Dallas, TX 75001"
136861,271923,AAA Batteries (4-pack),1,2.99,10/22/19 05:32,"411 Lake St, New York City, NY 10001"
136862,271924,Wired Headphones,1,11.99,10/18/19 10:41,"592 Meadow St, San Francisco, CA 94016"
136863,271925,Bose SoundSport Headphones,1,99.99,10/04/19 18:16,"768 Lincoln St, Atlanta, GA 30301"
136864,271926,Apple Airpods Headphones,1,150,10/23/19 14:02,"39 Park St, San Francisco, CA 94016"
136865,271927,AA Batteries (4-pack),1,3.84,10/20/19 10:18,"211 Chestnut St, New York City, NY 10001"
136866,271928,AA Batteries (4-pack),1,3.84,10/02/19 16:05,"129 Elm St, Portland, OR 97035"
136867,271929,Wired Headphones,1,11.99,10/23/19 11:52,"125 Hickory St, Austin, TX 73301"
136868,271930,USB-C Charging Cable,1,11.95,10/22/19 12:14,"479 North St, San Francisco, CA 94016"
136869,271931,Wired Headphones,2,11.99,10/23/19 13:58,"215 North St, New York City, NY 10001"
136870,271932,AA Batteries (4-pack),1,3.84,10/29/19 19:27,"768 Main St, Los Angeles, CA 90001"
136871,271933,Wired Headphones,1,11.99,10/09/19 18:19,"710 8th St, Seattle, WA 98101"
136872,271934,Lightning Charging Cable,1,14.95,10/12/19 14:19,"23 8th St, San Francisco, CA 94016"
136873,271935,Wired Headphones,1,11.99,10/02/19 10:57,"987 Willow St, Dallas, TX 75001"
136874,271936,Bose SoundSport Headphones,1,99.99,10/30/19 20:55,"792 Park St, Portland, ME 04101"
136875,271937,Lightning Charging Cable,1,14.95,10/17/19 12:28,"739 Adams St, Boston, MA 02215"
136876,271938,USB-C Charging Cable,1,11.95,10/28/19 16:35,"621 Washington St, San Francisco, CA 94016"
136877,271939,USB-C Charging Cable,1,11.95,10/07/19 19:39,"398 West St, Boston, MA 02215"
136878,271940,AA Batteries (4-pack),1,3.84,10/14/19 16:44,"880 Cedar St, Dallas, TX 75001"
136879,271941,34in Ultrawide Monitor,1,379.99,10/13/19 19:08,"645 Dogwood St, Atlanta, GA 30301"
136880,271942,34in Ultrawide Monitor,1,379.99,10/03/19 10:16,"584 Hill St, Atlanta, GA 30301"
136881,271943,Lightning Charging Cable,1,14.95,10/27/19 10:50,"192 13th St, Atlanta, GA 30301"
136882,271944,Wired Headphones,1,11.99,10/11/19 21:22,"763 Elm St, Atlanta, GA 30301"
136883,271945,34in Ultrawide Monitor,1,379.99,10/26/19 20:39,"468 Center St, Portland, ME 04101"
136884,271946,AAA Batteries (4-pack),1,2.99,10/03/19 13:06,"980 Center St, New York City, NY 10001"
136885,271947,Lightning Charging Cable,1,14.95,10/30/19 15:27,"501 Wilson St, San Francisco, CA 94016"
136886,271948,iPhone,1,700,10/02/19 11:23,"638 Chestnut St, San Francisco, CA 94016"
136887,271949,iPhone,1,700,10/31/19 19:53,"792 12th St, San Francisco, CA 94016"
136888,271950,Apple Airpods Headphones,1,150,10/27/19 17:54,"744 Dogwood St, Portland, OR 97035"
136889,271951,27in FHD Monitor,1,149.99,11/01/19 00:31,"817 Highland St, Portland, OR 97035"
136890,271952,AA Batteries (4-pack),1,3.84,10/11/19 16:01,"152 Church St, New York City, NY 10001"
136891,271953,Bose SoundSport Headphones,1,99.99,10/26/19 15:48,"382 Cedar St, Boston, MA 02215"
136892,271954,Wired Headphones,1,11.99,10/07/19 12:28,"890 Highland St, Austin, TX 73301"
136893,271955,iPhone,1,700,10/13/19 09:38,"453 Maple St, San Francisco, CA 94016"
136894,271955,Lightning Charging Cable,1,14.95,10/13/19 09:38,"453 Maple St, San Francisco, CA 94016"
136895,271956,Vareebadd Phone,1,400,10/14/19 06:59,"595 Johnson St, Los Angeles, CA 90001"
136896,271957,Apple Airpods Headphones,1,150,10/22/19 08:08,"764 5th St, Los Angeles, CA 90001"
136897,271958,Wired Headphones,1,11.99,10/05/19 15:15,"687 Main St, San Francisco, CA 94016"
136898,271959,AA Batteries (4-pack),2,3.84,10/16/19 20:05,"116 Wilson St, Atlanta, GA 30301"
136899,271960,Apple Airpods Headphones,1,150,10/29/19 21:01,"685 5th St, Seattle, WA 98101"
136900,271961,Macbook Pro Laptop,1,1700,10/21/19 16:50,"508 10th St, New York City, NY 10001"
136901,271962,USB-C Charging Cable,1,11.95,10/20/19 05:07,"533 8th St, San Francisco, CA 94016"
136902,271963,ThinkPad Laptop,1,999.99,10/15/19 15:30,"880 Lincoln St, San Francisco, CA 94016"
136903,271964,27in 4K Gaming Monitor,1,389.99,10/24/19 22:13,"978 Center St, Austin, TX 73301"
136904,271965,34in Ultrawide Monitor,1,379.99,10/25/19 10:03,"271 Park St, Dallas, TX 75001"
136905,271966,AA Batteries (4-pack),2,3.84,10/19/19 21:40,"189 Ridge St, New York City, NY 10001"
136906,271967,AA Batteries (4-pack),1,3.84,10/23/19 23:55,"825 Highland St, San Francisco, CA 94016"
136907,271968,Google Phone,1,600,10/16/19 10:42,"555 Lincoln St, San Francisco, CA 94016"
136908,271968,USB-C Charging Cable,1,11.95,10/16/19 10:42,"555 Lincoln St, San Francisco, CA 94016"
136909,271969,Wired Headphones,1,11.99,10/25/19 20:14,"341 Dogwood St, New York City, NY 10001"
136910,271970,LG Dryer,1,600.0,10/10/19 14:48,"583 Maple St, San Francisco, CA 94016"
136911,271971,AAA Batteries (4-pack),1,2.99,10/24/19 18:50,"897 Spruce St, Los Angeles, CA 90001"
136912,271972,27in FHD Monitor,1,149.99,10/19/19 19:08,"547 Church St, Atlanta, GA 30301"
136913,271973,Google Phone,1,600,10/22/19 10:09,"313 Forest St, Los Angeles, CA 90001"
136914,271973,Wired Headphones,1,11.99,10/22/19 10:09,"313 Forest St, Los Angeles, CA 90001"
136915,271974,34in Ultrawide Monitor,1,379.99,10/02/19 19:36,"760 Willow St, Dallas, TX 75001"
136916,271975,Lightning Charging Cable,1,14.95,10/30/19 22:16,"778 Walnut St, Boston, MA 02215"
136917,271976,Apple Airpods Headphones,1,150,10/07/19 13:57,"976 Washington St, Dallas, TX 75001"
136918,271977,AAA Batteries (4-pack),3,2.99,10/09/19 21:51,"324 Lakeview St, New York City, NY 10001"
136919,271978,AAA Batteries (4-pack),1,2.99,10/07/19 23:17,"702 Wilson St, Portland, OR 97035"
136920,271979,AA Batteries (4-pack),2,3.84,10/07/19 12:19,"948 7th St, Portland, OR 97035"
136921,271980,Bose SoundSport Headphones,1,99.99,10/12/19 23:26,"735 11th St, Boston, MA 02215"
136922,271981,Lightning Charging Cable,1,14.95,10/13/19 08:33,"453 Walnut St, San Francisco, CA 94016"
136923,271982,Apple Airpods Headphones,1,150,10/31/19 12:44,"586 Park St, Boston, MA 02215"
136924,271983,AA Batteries (4-pack),1,3.84,10/13/19 20:43,"16 14th St, New York City, NY 10001"
136925,271984,AA Batteries (4-pack),1,3.84,10/14/19 10:31,"372 Forest St, New York City, NY 10001"
136926,271985,34in Ultrawide Monitor,1,379.99,10/25/19 20:28,"104 Chestnut St, New York City, NY 10001"
136927,271986,iPhone,1,700,10/17/19 17:47,"637 12th St, Los Angeles, CA 90001"
136928,271987,27in 4K Gaming Monitor,1,389.99,10/31/19 19:06,"425 Lake St, Austin, TX 73301"
136929,271988,Wired Headphones,1,11.99,10/08/19 12:04,"709 11th St, Los Angeles, CA 90001"
136930,271989,AAA Batteries (4-pack),1,2.99,10/07/19 12:36,"885 Jefferson St, Seattle, WA 98101"
136931,271990,34in Ultrawide Monitor,1,379.99,10/04/19 16:14,"643 Center St, San Francisco, CA 94016"
136932,271990,Wired Headphones,1,11.99,10/04/19 16:14,"643 Center St, San Francisco, CA 94016"
136933,271991,Flatscreen TV,1,300,10/26/19 12:57,"860 Lincoln St, Atlanta, GA 30301"
136934,271992,AAA Batteries (4-pack),1,2.99,10/12/19 19:46,"807 Ridge St, Boston, MA 02215"
136935,271993,34in Ultrawide Monitor,1,379.99,10/31/19 13:30,"820 Ridge St, Seattle, WA 98101"
136936,271994,Apple Airpods Headphones,1,150,10/21/19 13:11,"93 Walnut St, Austin, TX 73301"
136937,271995,Apple Airpods Headphones,1,150,10/31/19 17:01,"974 5th St, New York City, NY 10001"
136938,271996,iPhone,1,700,10/16/19 10:00,"17 Meadow St, New York City, NY 10001"
136939,271997,USB-C Charging Cable,1,11.95,10/10/19 13:09,"53 Meadow St, Boston, MA 02215"
136940,271998,iPhone,1,700,10/27/19 20:41,"395 Maple St, Portland, OR 97035"
136941,271999,34in Ultrawide Monitor,1,379.99,10/19/19 20:39,"570 1st St, Dallas, TX 75001"
136942,272000,Bose SoundSport Headphones,1,99.99,10/29/19 19:25,"623 River St, Los Angeles, CA 90001"
136943,272001,Bose SoundSport Headphones,1,99.99,10/31/19 08:20,"553 11th St, Dallas, TX 75001"
136944,272002,USB-C Charging Cable,1,11.95,10/19/19 21:55,"380 Sunset St, Seattle, WA 98101"
136945,272002,AAA Batteries (4-pack),1,2.99,10/19/19 21:55,"380 Sunset St, Seattle, WA 98101"
136946,272003,AA Batteries (4-pack),1,3.84,10/16/19 18:43,"151 Chestnut St, New York City, NY 10001"
136947,272004,Bose SoundSport Headphones,1,99.99,10/23/19 14:04,"831 Adams St, New York City, NY 10001"
136948,272005,AAA Batteries (4-pack),3,2.99,10/19/19 05:30,"712 Highland St, New York City, NY 10001"
136949,272006,iPhone,1,700,10/13/19 14:13,"968 River St, Boston, MA 02215"
136950,272007,Lightning Charging Cable,1,14.95,10/17/19 08:29,"594 Lincoln St, Atlanta, GA 30301"
136951,272008,AA Batteries (4-pack),1,3.84,10/04/19 14:36,"508 Chestnut St, Austin, TX 73301"
136952,272009,Wired Headphones,1,11.99,10/17/19 09:53,"183 7th St, New York City, NY 10001"
136953,272010,Lightning Charging Cable,1,14.95,10/31/19 19:22,"281 11th St, Atlanta, GA 30301"
136954,272011,iPhone,1,700,10/05/19 01:20,"240 Ridge St, Atlanta, GA 30301"
136955,272011,Wired Headphones,1,11.99,10/05/19 01:20,"240 Ridge St, Atlanta, GA 30301"
136956,272012,27in FHD Monitor,1,149.99,10/06/19 16:17,"788 12th St, San Francisco, CA 94016"
136957,272013,AA Batteries (4-pack),1,3.84,10/29/19 18:08,"629 Elm St, Atlanta, GA 30301"
136958,272014,Wired Headphones,1,11.99,10/31/19 12:05,"743 14th St, New York City, NY 10001"
136959,272015,AA Batteries (4-pack),1,3.84,10/05/19 18:56,"836 1st St, Austin, TX 73301"
136960,272016,34in Ultrawide Monitor,1,379.99,10/24/19 04:39,"747 7th St, Los Angeles, CA 90001"
136961,272017,AA Batteries (4-pack),1,3.84,10/26/19 21:29,"345 Johnson St, Atlanta, GA 30301"
136962,272018,Vareebadd Phone,1,400,10/26/19 12:57,"604 Highland St, Los Angeles, CA 90001"
136963,272019,AA Batteries (4-pack),1,3.84,10/27/19 19:12,"276 Cherry St, San Francisco, CA 94016"
136964,272020,Macbook Pro Laptop,1,1700,10/08/19 23:40,"917 5th St, San Francisco, CA 94016"
136965,272021,Wired Headphones,1,11.99,10/25/19 11:47,"28 Ridge St, New York City, NY 10001"
136966,272022,USB-C Charging Cable,1,11.95,10/18/19 07:18,"76 South St, San Francisco, CA 94016"
136967,272023,iPhone,1,700,10/14/19 09:09,"840 Johnson St, Atlanta, GA 30301"
136968,272024,Lightning Charging Cable,1,14.95,10/17/19 13:20,"750 14th St, Portland, OR 97035"
136969,272025,Apple Airpods Headphones,1,150,10/04/19 22:56,"372 Jackson St, Dallas, TX 75001"
136970,272026,AA Batteries (4-pack),1,3.84,10/03/19 21:18,"821 14th St, San Francisco, CA 94016"
136971,,,,,,
136972,272027,AAA Batteries (4-pack),1,2.99,10/18/19 11:55,"962 Sunset St, Atlanta, GA 30301"
136973,272028,AAA Batteries (4-pack),1,2.99,10/26/19 10:31,"626 Walnut St, San Francisco, CA 94016"
136974,272029,AA Batteries (4-pack),1,3.84,10/24/19 16:36,"711 Park St, Los Angeles, CA 90001"
136975,272030,AA Batteries (4-pack),2,3.84,10/31/19 19:21,"575 Maple St, San Francisco, CA 94016"
136976,272031,AA Batteries (4-pack),3,3.84,10/31/19 15:44,"9 Highland St, Boston, MA 02215"
136977,272032,AAA Batteries (4-pack),3,2.99,10/01/19 20:15,"39 10th St, Austin, TX 73301"
136978,272033,AA Batteries (4-pack),1,3.84,10/14/19 12:21,"719 6th St, New York City, NY 10001"
136979,272034,Lightning Charging Cable,1,14.95,10/02/19 14:53,"520 10th St, Los Angeles, CA 90001"
136980,272035,AA Batteries (4-pack),1,3.84,10/02/19 04:57,"180 Park St, Atlanta, GA 30301"
136981,272036,AAA Batteries (4-pack),1,2.99,10/19/19 12:47,"657 Ridge St, Los Angeles, CA 90001"
136982,272037,ThinkPad Laptop,1,999.99,10/07/19 06:58,"624 Cedar St, San Francisco, CA 94016"
136983,272038,Macbook Pro Laptop,1,1700,10/30/19 12:46,"532 5th St, San Francisco, CA 94016"
136984,272039,20in Monitor,1,109.99,10/14/19 18:39,"241 Jackson St, Los Angeles, CA 90001"
136985,272040,AA Batteries (4-pack),1,3.84,10/30/19 19:58,"537 Cherry St, New York City, NY 10001"
136986,272041,27in 4K Gaming Monitor,1,389.99,10/03/19 20:43,"908 Walnut St, Portland, OR 97035"
136987,272042,Wired Headphones,1,11.99,10/29/19 14:28,"733 Washington St, Boston, MA 02215"
136988,272043,20in Monitor,1,109.99,10/28/19 08:30,"187 Center St, Dallas, TX 75001"
136989,272044,AAA Batteries (4-pack),3,2.99,10/21/19 13:43,"724 12th St, San Francisco, CA 94016"
136990,272045,USB-C Charging Cable,1,11.95,10/06/19 13:13,"957 Washington St, San Francisco, CA 94016"
136991,272046,Wired Headphones,1,11.99,10/12/19 12:42,"930 Lakeview St, Dallas, TX 75001"
136992,272047,USB-C Charging Cable,1,11.95,10/28/19 18:13,"22 Sunset St, Los Angeles, CA 90001"
136993,272048,Lightning Charging Cable,1,14.95,10/16/19 18:41,"997 Maple St, Austin, TX 73301"
136994,272049,AA Batteries (4-pack),2,3.84,10/27/19 14:35,"244 Sunset St, Seattle, WA 98101"
136995,272050,Lightning Charging Cable,1,14.95,10/08/19 11:45,"108 11th St, New York City, NY 10001"
136996,272051,ThinkPad Laptop,1,999.99,10/08/19 12:28,"696 10th St, Portland, ME 04101"
136997,272052,Wired Headphones,1,11.99,10/17/19 14:47,"620 Dogwood St, San Francisco, CA 94016"
136998,272053,AA Batteries (4-pack),1,3.84,10/24/19 18:21,"261 Forest St, San Francisco, CA 94016"
136999,272054,ThinkPad Laptop,1,999.99,10/06/19 23:39,"392 Hickory St, New York City, NY 10001"
137000,272055,AAA Batteries (4-pack),2,2.99,10/01/19 07:02,"550 Spruce St, Boston, MA 02215"
137001,272056,Apple Airpods Headphones,1,150,10/10/19 11:28,"99 Church St, New York City, NY 10001"
137002,272057,Lightning Charging Cable,1,14.95,10/27/19 21:17,"684 Jackson St, San Francisco, CA 94016"
137003,272057,iPhone,1,700,10/27/19 21:17,"684 Jackson St, San Francisco, CA 94016"
137004,272058,Bose SoundSport Headphones,1,99.99,10/02/19 11:29,"454 West St, Seattle, WA 98101"
137005,272059,USB-C Charging Cable,1,11.95,10/23/19 21:20,"809 Chestnut St, Austin, TX 73301"
137006,272060,Wired Headphones,1,11.99,10/20/19 21:12,"568 Center St, Seattle, WA 98101"
137007,272061,Apple Airpods Headphones,1,150,10/18/19 15:53,"212 Main St, Los Angeles, CA 90001"
137008,272062,Apple Airpods Headphones,1,150,10/23/19 07:30,"936 Hill St, Los Angeles, CA 90001"
137009,272063,Apple Airpods Headphones,1,150,10/31/19 07:17,"917 Lakeview St, San Francisco, CA 94016"
137010,272064,Flatscreen TV,1,300,10/31/19 19:51,"371 5th St, New York City, NY 10001"
137011,272065,iPhone,1,700,10/22/19 22:07,"902 Lake St, San Francisco, CA 94016"
137012,272066,AAA Batteries (4-pack),1,2.99,10/23/19 07:06,"354 Lake St, Dallas, TX 75001"
137013,272067,AAA Batteries (4-pack),1,2.99,10/11/19 22:13,"162 6th St, Austin, TX 73301"
137014,272068,AAA Batteries (4-pack),2,2.99,10/06/19 13:28,"90 14th St, Austin, TX 73301"
137015,272069,Macbook Pro Laptop,1,1700,10/16/19 19:58,"570 West St, San Francisco, CA 94016"
137016,272070,27in 4K Gaming Monitor,1,389.99,10/02/19 18:02,"90 Jefferson St, New York City, NY 10001"
137017,272071,Wired Headphones,1,11.99,10/13/19 10:16,"364 Maple St, San Francisco, CA 94016"
137018,272072,ThinkPad Laptop,1,999.99,10/07/19 18:05,"643 Pine St, Los Angeles, CA 90001"
137019,272073,Apple Airpods Headphones,1,150,10/27/19 13:47,"999 West St, Boston, MA 02215"
137020,272074,AAA Batteries (4-pack),1,2.99,10/02/19 19:14,"491 Johnson St, Dallas, TX 75001"
137021,272075,Wired Headphones,1,11.99,10/16/19 19:13,"891 8th St, Los Angeles, CA 90001"
137022,272076,USB-C Charging Cable,1,11.95,10/25/19 21:15,"256 Forest St, Boston, MA 02215"
137023,272077,AAA Batteries (4-pack),1,2.99,10/03/19 17:50,"649 Pine St, Boston, MA 02215"
137024,272078,USB-C Charging Cable,1,11.95,10/11/19 14:23,"929 Wilson St, Boston, MA 02215"
137025,272079,ThinkPad Laptop,1,999.99,10/02/19 08:31,"901 River St, Austin, TX 73301"
137026,272080,AAA Batteries (4-pack),1,2.99,10/08/19 12:25,"281 River St, San Francisco, CA 94016"
137027,272081,34in Ultrawide Monitor,1,379.99,10/15/19 11:12,"752 West St, New York City, NY 10001"
137028,272082,Bose SoundSport Headphones,1,99.99,10/11/19 14:38,"908 Lakeview St, Seattle, WA 98101"
137029,272083,27in FHD Monitor,1,149.99,10/09/19 16:43,"816 14th St, Los Angeles, CA 90001"
137030,272084,Lightning Charging Cable,1,14.95,10/16/19 03:33,"911 Pine St, New York City, NY 10001"
137031,272085,Apple Airpods Headphones,1,150,10/03/19 17:48,"959 Meadow St, Seattle, WA 98101"
137032,272086,Google Phone,1,600,10/20/19 12:14,"333 North St, San Francisco, CA 94016"
137033,272087,USB-C Charging Cable,1,11.95,10/30/19 13:50,"272 Center St, Portland, ME 04101"
137034,272088,AAA Batteries (4-pack),2,2.99,10/01/19 13:13,"299 11th St, Boston, MA 02215"
137035,272089,27in FHD Monitor,1,149.99,10/14/19 19:58,"493 Johnson St, San Francisco, CA 94016"
137036,272090,AAA Batteries (4-pack),1,2.99,10/30/19 22:10,"596 Willow St, Boston, MA 02215"
137037,272091,Lightning Charging Cable,1,14.95,10/12/19 11:16,"333 9th St, Atlanta, GA 30301"
137038,272092,iPhone,1,700,10/04/19 14:25,"267 Church St, Seattle, WA 98101"
137039,272092,Lightning Charging Cable,1,14.95,10/04/19 14:25,"267 Church St, Seattle, WA 98101"
137040,272093,iPhone,1,700,10/19/19 02:02,"378 Johnson St, Atlanta, GA 30301"
137041,272093,Lightning Charging Cable,1,14.95,10/19/19 02:02,"378 Johnson St, Atlanta, GA 30301"
137042,272094,AAA Batteries (4-pack),1,2.99,10/26/19 12:12,"82 Forest St, San Francisco, CA 94016"
